"run" , "tick" , "Count_U" , "Count_LS" , "Count_LR" , "Count_AS" , "Count_AR"
1 , 118081.0 , 69.0 , 17.0 , 5.0 , 3.0 , 6.0
1 , 119521.0 , 69.0 , 16.0 , 5.0 , 4.0 , 6.0
1 , 120961.0 , 69.0 , 14.0 , 5.0 , 6.0 , 6.0
1 , 122401.0 , 68.0 , 14.0 , 5.0 , 6.0 , 7.0
1 , 123841.0 , 68.0 , 14.0 , 5.0 , 6.0 , 7.0
1 , 125281.0 , 68.0 , 13.0 , 5.0 , 7.0 , 7.0
1 , 126721.0 , 68.0 , 13.0 , 5.0 , 7.0 , 7.0
1 , 128161.0 , 68.0 , 12.0 , 5.0 , 7.0 , 8.0
1 , 129601.0 , 67.0 , 12.0 , 5.0 , 8.0 , 8.0
1 , 131041.0 , 66.0 , 13.0 , 5.0 , 8.0 , 8.0
1 , 132481.0 , 66.0 , 13.0 , 5.0 , 8.0 , 8.0
1 , 133921.0 , 66.0 , 12.0 , 5.0 , 9.0 , 8.0
1 , 135361.0 , 66.0 , 12.0 , 4.0 , 9.0 , 9.0
1 , 136801.0 , 66.0 , 11.0 , 4.0 , 10.0 , 9.0
1 , 138241.0 , 66.0 , 11.0 , 4.0 , 8.0 , 11.0
1 , 139681.0 , 66.0 , 11.0 , 4.0 , 8.0 , 11.0
1 , 141121.0 , 66.0 , 11.0 , 4.0 , 7.0 , 12.0
1 , 142561.0 , 65.0 , 10.0 , 5.0 , 8.0 , 12.0
1 , 144001.0 , 65.0 , 9.0 , 5.0 , 8.0 , 13.0
1 , 145441.0 , 65.0 , 9.0 , 5.0 , 7.0 , 14.0
1 , 146881.0 , 65.0 , 8.0 , 5.0 , 8.0 , 14.0
1 , 148321.0 , 64.0 , 8.0 , 6.0 , 8.0 , 14.0
1 , 149761.0 , 61.0 , 11.0 , 6.0 , 8.0 , 14.0
1 , 151201.0 , 61.0 , 11.0 , 6.0 , 8.0 , 14.0
1 , 152641.0 , 60.0 , 11.0 , 7.0 , 8.0 , 14.0
1 , 154081.0 , 59.0 , 12.0 , 7.0 , 8.0 , 14.0
1 , 155521.0 , 58.0 , 12.0 , 8.0 , 8.0 , 14.0
1 , 156961.0 , 58.0 , 12.0 , 8.0 , 7.0 , 15.0
1 , 158401.0 , 57.0 , 13.0 , 8.0 , 7.0 , 15.0
1 , 159841.0 , 57.0 , 13.0 , 8.0 , 7.0 , 15.0
1 , 161281.0 , 57.0 , 12.0 , 8.0 , 8.0 , 15.0
1 , 162721.0 , 56.0 , 12.0 , 9.0 , 8.0 , 15.0
1 , 164161.0 , 56.0 , 12.0 , 9.0 , 8.0 , 15.0
1 , 165601.0 , 56.0 , 12.0 , 9.0 , 7.0 , 16.0
1 , 167041.0 , 56.0 , 12.0 , 9.0 , 6.0 , 17.0
1 , 168481.0 , 56.0 , 12.0 , 9.0 , 6.0 , 17.0
1 , 169921.0 , 54.0 , 13.0 , 10.0 , 6.0 , 17.0
1 , 171361.0 , 54.0 , 13.0 , 9.0 , 6.0 , 18.0
1 , 172801.0 , 54.0 , 13.0 , 9.0 , 5.0 , 19.0
1 , 174241.0 , 53.0 , 13.0 , 10.0 , 4.0 , 20.0
1 , 175681.0 , 52.0 , 14.0 , 10.0 , 4.0 , 20.0
1 , 177121.0 , 52.0 , 14.0 , 10.0 , 4.0 , 20.0
1 , 178561.0 , 52.0 , 14.0 , 10.0 , 4.0 , 20.0
1 , 180001.0 , 52.0 , 14.0 , 10.0 , 3.0 , 21.0
1 , 181441.0 , 51.0 , 14.0 , 11.0 , 3.0 , 21.0
1 , 182881.0 , 51.0 , 14.0 , 11.0 , 3.0 , 21.0
1 , 184321.0 , 51.0 , 14.0 , 11.0 , 3.0 , 21.0
1 , 185761.0 , 51.0 , 14.0 , 11.0 , 3.0 , 21.0
1 , 187201.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 188641.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 190081.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 191521.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 192961.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 194401.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 195841.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 197281.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 198721.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 200161.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 201601.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 203041.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 204481.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 205921.0 , 51.0 , 14.0 , 10.0 , 3.0 , 22.0
1 , 207361.0 , 51.0 , 14.0 , 9.0 , 3.0 , 23.0
1 , 208801.0 , 51.0 , 14.0 , 9.0 , 3.0 , 23.0
1 , 210241.0 , 51.0 , 13.0 , 9.0 , 4.0 , 23.0
1 , 211681.0 , 51.0 , 13.0 , 9.0 , 4.0 , 23.0
1 , 213121.0 , 51.0 , 13.0 , 9.0 , 4.0 , 23.0
1 , 214561.0 , 51.0 , 13.0 , 9.0 , 4.0 , 23.0
1 , 216001.0 , 51.0 , 13.0 , 8.0 , 4.0 , 24.0
1 , 217441.0 , 51.0 , 13.0 , 8.0 , 4.0 , 24.0
1 , 218881.0 , 51.0 , 13.0 , 8.0 , 4.0 , 24.0
1 , 220321.0 , 50.0 , 14.0 , 8.0 , 4.0 , 24.0
1 , 221761.0 , 50.0 , 14.0 , 8.0 , 4.0 , 24.0
1 , 223201.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 224641.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 226081.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 227521.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 228961.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 230401.0 , 49.0 , 14.0 , 9.0 , 4.0 , 24.0
1 , 231841.0 , 48.0 , 14.0 , 10.0 , 4.0 , 24.0
1 , 233281.0 , 47.0 , 14.0 , 11.0 , 4.0 , 24.0
1 , 234721.0 , 46.0 , 14.0 , 11.0 , 5.0 , 24.0
1 , 236161.0 , 46.0 , 13.0 , 11.0 , 6.0 , 24.0
1 , 237601.0 , 46.0 , 13.0 , 11.0 , 6.0 , 24.0
1 , 239041.0 , 45.0 , 14.0 , 11.0 , 6.0 , 24.0
1 , 240481.0 , 43.0 , 14.0 , 13.0 , 6.0 , 24.0
1 , 241921.0 , 43.0 , 14.0 , 13.0 , 6.0 , 24.0
1 , 243361.0 , 43.0 , 14.0 , 13.0 , 6.0 , 24.0
1 , 244801.0 , 43.0 , 13.0 , 13.0 , 7.0 , 24.0
1 , 246241.0 , 42.0 , 13.0 , 14.0 , 7.0 , 24.0
1 , 247681.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 249121.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 250561.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 252001.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 253441.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 254881.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 256321.0 , 41.0 , 13.0 , 15.0 , 7.0 , 24.0
1 , 257761.0 , 39.0 , 14.0 , 16.0 , 7.0 , 24.0
1 , 259201.0 , 39.0 , 14.0 , 16.0 , 7.0 , 24.0
1 , 260641.0 , 38.0 , 14.0 , 16.0 , 8.0 , 24.0
1 , 262081.0 , 38.0 , 14.0 , 16.0 , 8.0 , 24.0
1 , 263521.0 , 38.0 , 14.0 , 16.0 , 8.0 , 24.0
1 , 264961.0 , 37.0 , 15.0 , 16.0 , 7.0 , 25.0
1 , 266401.0 , 37.0 , 15.0 , 16.0 , 6.0 , 26.0
1 , 267841.0 , 36.0 , 15.0 , 17.0 , 6.0 , 26.0
1 , 269281.0 , 36.0 , 14.0 , 15.0 , 7.0 , 28.0
1 , 270721.0 , 35.0 , 14.0 , 16.0 , 7.0 , 28.0
1 , 272161.0 , 34.0 , 14.0 , 17.0 , 7.0 , 28.0
1 , 273601.0 , 33.0 , 13.0 , 17.0 , 8.0 , 29.0
1 , 275041.0 , 32.0 , 14.0 , 17.0 , 8.0 , 29.0
1 , 276481.0 , 29.0 , 14.0 , 20.0 , 7.0 , 30.0
1 , 277921.0 , 28.0 , 14.0 , 21.0 , 7.0 , 30.0
1 , 279361.0 , 28.0 , 14.0 , 21.0 , 7.0 , 30.0
1 , 280801.0 , 28.0 , 13.0 , 21.0 , 7.0 , 31.0
1 , 282241.0 , 28.0 , 13.0 , 21.0 , 6.0 , 32.0
1 , 283681.0 , 28.0 , 12.0 , 21.0 , 7.0 , 32.0
1 , 285121.0 , 28.0 , 12.0 , 21.0 , 7.0 , 32.0
1 , 286561.0 , 27.0 , 13.0 , 21.0 , 7.0 , 32.0
1 , 288001.0 , 27.0 , 13.0 , 21.0 , 7.0 , 32.0
1 , 289441.0 , 27.0 , 13.0 , 21.0 , 7.0 , 32.0
1 , 290881.0 , 27.0 , 13.0 , 21.0 , 7.0 , 32.0
1 , 292321.0 , 27.0 , 12.0 , 18.0 , 8.0 , 35.0
1 , 293761.0 , 27.0 , 12.0 , 18.0 , 7.0 , 36.0
1 , 295201.0 , 27.0 , 12.0 , 18.0 , 7.0 , 36.0
1 , 296641.0 , 27.0 , 12.0 , 18.0 , 7.0 , 36.0
1 , 298081.0 , 27.0 , 12.0 , 18.0 , 6.0 , 37.0
1 , 299521.0 , 26.0 , 12.0 , 19.0 , 6.0 , 37.0
1 , 300961.0 , 25.0 , 12.0 , 19.0 , 6.0 , 38.0
1 , 302401.0 , 25.0 , 12.0 , 19.0 , 6.0 , 38.0
1 , 303841.0 , 23.0 , 12.0 , 21.0 , 5.0 , 39.0
1 , 305281.0 , 23.0 , 12.0 , 21.0 , 5.0 , 39.0
1 , 306721.0 , 23.0 , 12.0 , 21.0 , 5.0 , 39.0
1 , 308161.0 , 23.0 , 12.0 , 21.0 , 5.0 , 39.0
1 , 309601.0 , 23.0 , 12.0 , 21.0 , 4.0 , 40.0
1 , 311041.0 , 23.0 , 11.0 , 21.0 , 5.0 , 40.0
1 , 312481.0 , 22.0 , 11.0 , 22.0 , 5.0 , 40.0
1 , 313921.0 , 22.0 , 11.0 , 22.0 , 4.0 , 41.0
1 , 315361.0 , 22.0 , 10.0 , 22.0 , 5.0 , 41.0
1 , 316801.0 , 22.0 , 10.0 , 22.0 , 5.0 , 41.0
1 , 318241.0 , 22.0 , 9.0 , 22.0 , 6.0 , 41.0
1 , 319681.0 , 22.0 , 9.0 , 22.0 , 6.0 , 41.0
1 , 321121.0 , 22.0 , 9.0 , 21.0 , 6.0 , 42.0
1 , 322561.0 , 22.0 , 9.0 , 21.0 , 6.0 , 42.0
1 , 324001.0 , 22.0 , 9.0 , 21.0 , 6.0 , 42.0
1 , 325441.0 , 22.0 , 9.0 , 21.0 , 6.0 , 42.0
1 , 326881.0 , 22.0 , 9.0 , 21.0 , 6.0 , 42.0
1 , 328321.0 , 21.0 , 9.0 , 22.0 , 6.0 , 42.0
1 , 329761.0 , 21.0 , 9.0 , 22.0 , 6.0 , 42.0
1 , 331201.0 , 21.0 , 9.0 , 22.0 , 5.0 , 43.0
1 , 332641.0 , 21.0 , 9.0 , 22.0 , 5.0 , 43.0
1 , 334081.0 , 21.0 , 9.0 , 22.0 , 4.0 , 44.0
1 , 335521.0 , 21.0 , 9.0 , 22.0 , 4.0 , 44.0
1 , 336961.0 , 21.0 , 9.0 , 22.0 , 4.0 , 44.0
1 , 338401.0 , 20.0 , 8.0 , 23.0 , 5.0 , 44.0
1 , 339841.0 , 20.0 , 8.0 , 23.0 , 5.0 , 44.0
1 , 341281.0 , 19.0 , 8.0 , 24.0 , 5.0 , 44.0
1 , 342721.0 , 19.0 , 8.0 , 24.0 , 5.0 , 44.0
1 , 344161.0 , 18.0 , 8.0 , 25.0 , 5.0 , 44.0
1 , 345601.0 , 18.0 , 8.0 , 25.0 , 3.0 , 46.0
1 , 347041.0 , 17.0 , 8.0 , 25.0 , 4.0 , 46.0
1 , 348481.0 , 16.0 , 8.0 , 26.0 , 4.0 , 46.0
1 , 349921.0 , 16.0 , 8.0 , 26.0 , 4.0 , 46.0
1 , 351361.0 , 16.0 , 8.0 , 26.0 , 4.0 , 46.0
1 , 352801.0 , 16.0 , 8.0 , 26.0 , 4.0 , 46.0
1 , 354241.0 , 16.0 , 8.0 , 25.0 , 4.0 , 47.0
1 , 355681.0 , 16.0 , 8.0 , 25.0 , 4.0 , 47.0
1 , 357121.0 , 16.0 , 8.0 , 25.0 , 4.0 , 47.0
1 , 358561.0 , 16.0 , 8.0 , 25.0 , 4.0 , 47.0
1 , 360001.0 , 15.0 , 8.0 , 26.0 , 4.0 , 47.0
1 , 361441.0 , 14.0 , 8.0 , 26.0 , 4.0 , 48.0
1 , 362881.0 , 14.0 , 8.0 , 26.0 , 4.0 , 48.0
1 , 364321.0 , 14.0 , 8.0 , 26.0 , 4.0 , 48.0
1 , 365761.0 , 14.0 , 7.0 , 26.0 , 5.0 , 48.0
1 , 367201.0 , 13.0 , 7.0 , 25.0 , 5.0 , 50.0
1 , 368641.0 , 13.0 , 7.0 , 25.0 , 5.0 , 50.0
1 , 370081.0 , 13.0 , 7.0 , 25.0 , 5.0 , 50.0
1 , 371521.0 , 13.0 , 7.0 , 25.0 , 5.0 , 50.0
1 , 372961.0 , 12.0 , 6.0 , 26.0 , 6.0 , 50.0
1 , 374401.0 , 12.0 , 5.0 , 26.0 , 7.0 , 50.0
1 , 375841.0 , 12.0 , 5.0 , 26.0 , 7.0 , 50.0
1 , 377281.0 , 11.0 , 5.0 , 27.0 , 6.0 , 51.0
1 , 378721.0 , 11.0 , 5.0 , 27.0 , 6.0 , 51.0
1 , 380161.0 , 11.0 , 4.0 , 26.0 , 5.0 , 54.0
1 , 381601.0 , 11.0 , 3.0 , 26.0 , 6.0 , 54.0
1 , 383041.0 , 11.0 , 3.0 , 26.0 , 6.0 , 54.0
1 , 384481.0 , 11.0 , 3.0 , 26.0 , 6.0 , 54.0
1 , 385921.0 , 11.0 , 3.0 , 26.0 , 6.0 , 54.0
1 , 387361.0 , 10.0 , 3.0 , 25.0 , 6.0 , 56.0
1 , 388801.0 , 10.0 , 3.0 , 25.0 , 5.0 , 57.0
1 , 390241.0 , 9.0 , 3.0 , 26.0 , 5.0 , 57.0
1 , 391681.0 , 9.0 , 3.0 , 25.0 , 5.0 , 58.0
1 , 393121.0 , 9.0 , 3.0 , 25.0 , 5.0 , 58.0
1 , 394561.0 , 9.0 , 3.0 , 24.0 , 4.0 , 60.0
1 , 396001.0 , 8.0 , 3.0 , 23.0 , 4.0 , 62.0
1 , 397441.0 , 8.0 , 3.0 , 23.0 , 3.0 , 63.0
1 , 398881.0 , 8.0 , 3.0 , 23.0 , 2.0 , 64.0
1 , 400321.0 , 8.0 , 3.0 , 23.0 , 2.0 , 64.0
1 , 401761.0 , 8.0 , 3.0 , 23.0 , 2.0 , 64.0
1 , 403201.0 , 8.0 , 3.0 , 23.0 , 2.0 , 64.0
1 , 404641.0 , 8.0 , 3.0 , 23.0 , 2.0 , 64.0
1 , 406081.0 , 6.0 , 3.0 , 25.0 , 2.0 , 64.0
1 , 407521.0 , 6.0 , 3.0 , 25.0 , 2.0 , 64.0
1 , 408961.0 , 6.0 , 3.0 , 25.0 , 2.0 , 64.0
1 , 410401.0 , 6.0 , 2.0 , 25.0 , 3.0 , 64.0
1 , 411841.0 , 6.0 , 2.0 , 24.0 , 3.0 , 65.0
1 , 413281.0 , 6.0 , 2.0 , 24.0 , 3.0 , 65.0
1 , 414721.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 416161.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 417601.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 419041.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 420481.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 421921.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 423361.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 424801.0 , 6.0 , 2.0 , 23.0 , 3.0 , 66.0
1 , 426241.0 , 6.0 , 2.0 , 23.0 , 2.0 , 67.0
1 , 427681.0 , 6.0 , 2.0 , 22.0 , 2.0 , 68.0
1 , 429121.0 , 6.0 , 2.0 , 22.0 , 2.0 , 68.0
1 , 430561.0 , 6.0 , 2.0 , 22.0 , 2.0 , 68.0
1 , 432001.0 , 6.0 , 2.0 , 22.0 , 2.0 , 68.0
1 , 433441.0 , 6.0 , 2.0 , 22.0 , 2.0 , 68.0
1 , 434881.0 , 6.0 , 1.0 , 21.0 , 3.0 , 69.0
1 , 436321.0 , 6.0 , 1.0 , 20.0 , 3.0 , 70.0
1 , 437761.0 , 6.0 , 1.0 , 19.0 , 3.0 , 71.0
1 , 439201.0 , 6.0 , 1.0 , 18.0 , 3.0 , 72.0
1 , 440641.0 , 6.0 , 1.0 , 18.0 , 3.0 , 72.0
1 , 442081.0 , 6.0 , 1.0 , 17.0 , 3.0 , 73.0
1 , 443521.0 , 6.0 , 1.0 , 17.0 , 3.0 , 73.0
1 , 444961.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 446401.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 447841.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 449281.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 450721.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 452161.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 453601.0 , 5.0 , 1.0 , 18.0 , 3.0 , 73.0
1 , 455041.0 , 5.0 , 1.0 , 17.0 , 3.0 , 74.0
1 , 456481.0 , 5.0 , 1.0 , 17.0 , 3.0 , 74.0
1 , 457921.0 , 5.0 , 1.0 , 17.0 , 3.0 , 74.0
1 , 459361.0 , 5.0 , 1.0 , 17.0 , 3.0 , 74.0
1 , 460801.0 , 5.0 , 1.0 , 16.0 , 3.0 , 75.0
1 , 462241.0 , 5.0 , 1.0 , 16.0 , 3.0 , 75.0
1 , 463681.0 , 5.0 , 1.0 , 16.0 , 3.0 , 75.0
1 , 465121.0 , 4.0 , 1.0 , 17.0 , 3.0 , 75.0
1 , 466561.0 , 4.0 , 0.0 , 16.0 , 4.0 , 76.0
1 , 468001.0 , 4.0 , 0.0 , 16.0 , 4.0 , 76.0
1 , 469441.0 , 4.0 , 0.0 , 15.0 , 4.0 , 77.0
1 , 470881.0 , 4.0 , 0.0 , 15.0 , 4.0 , 77.0
1 , 472321.0 , 4.0 , 0.0 , 15.0 , 4.0 , 77.0
1 , 473761.0 , 3.0 , 0.0 , 16.0 , 4.0 , 77.0
1 , 475201.0 , 3.0 , 0.0 , 16.0 , 4.0 , 77.0
1 , 476641.0 , 3.0 , 0.0 , 15.0 , 4.0 , 78.0
1 , 478081.0 , 3.0 , 0.0 , 15.0 , 4.0 , 78.0
1 , 479521.0 , 3.0 , 0.0 , 15.0 , 3.0 , 79.0
1 , 480961.0 , 3.0 , 0.0 , 15.0 , 3.0 , 79.0
1 , 482401.0 , 2.0 , 0.0 , 16.0 , 3.0 , 79.0
1 , 483841.0 , 2.0 , 0.0 , 15.0 , 3.0 , 80.0
1 , 485281.0 , 2.0 , 0.0 , 13.0 , 3.0 , 82.0
1 , 486721.0 , 2.0 , 0.0 , 13.0 , 3.0 , 82.0
1 , 488161.0 , 2.0 , 0.0 , 13.0 , 3.0 , 82.0
1 , 489601.0 , 2.0 , 0.0 , 13.0 , 3.0 , 82.0
1 , 491041.0 , 2.0 , 0.0 , 13.0 , 3.0 , 82.0
1 , 492481.0 , 2.0 , 0.0 , 13.0 , 2.0 , 83.0
1 , 493921.0 , 2.0 , 0.0 , 13.0 , 2.0 , 83.0
1 , 495361.0 , 2.0 , 0.0 , 13.0 , 2.0 , 83.0
1 , 496801.0 , 2.0 , 0.0 , 13.0 , 2.0 , 83.0
1 , 498241.0 , 2.0 , 0.0 , 11.0 , 2.0 , 85.0
1 , 499681.0 , 2.0 , 0.0 , 11.0 , 2.0 , 85.0
1 , 501121.0 , 2.0 , 0.0 , 11.0 , 2.0 , 85.0
1 , 502561.0 , 2.0 , 0.0 , 10.0 , 2.0 , 86.0
1 , 504001.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
1 , 505441.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
1 , 506881.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
1 , 508321.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
1 , 509761.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
1 , 511201.0 , 2.0 , 0.0 , 9.0 , 1.0 , 88.0
