"run" , "tick" , "Count_U" , "Count_LS" , "Count_LR" , "Count_AS" , "Count_AR"
2 , 1415521.0 , 7.0 , 0.0 , 9.0 , 0.0 , 59.0
2 , 1416961.0 , 7.0 , 0.0 , 9.0 , 0.0 , 59.0
2 , 1418401.0 , 7.0 , 0.0 , 9.0 , 0.0 , 59.0
2 , 1419841.0 , 7.0 , 0.0 , 9.0 , 0.0 , 59.0
2 , 1421281.0 , 6.0 , 0.0 , 10.0 , 0.0 , 59.0
2 , 1422721.0 , 6.0 , 0.0 , 10.0 , 0.0 , 59.0
2 , 1424161.0 , 6.0 , 0.0 , 10.0 , 0.0 , 59.0
2 , 1425601.0 , 6.0 , 0.0 , 9.0 , 0.0 , 60.0
2 , 1427041.0 , 6.0 , 0.0 , 9.0 , 0.0 , 60.0
2 , 1428481.0 , 6.0 , 0.0 , 9.0 , 0.0 , 60.0
2 , 1429921.0 , 6.0 , 0.0 , 9.0 , 0.0 , 60.0
2 , 1431361.0 , 6.0 , 0.0 , 9.0 , 0.0 , 60.0
2 , 1432801.0 , 5.0 , 0.0 , 10.0 , 0.0 , 60.0
2 , 1434241.0 , 5.0 , 0.0 , 10.0 , 0.0 , 60.0
2 , 1435681.0 , 5.0 , 0.0 , 10.0 , 0.0 , 60.0
2 , 1437121.0 , 5.0 , 0.0 , 10.0 , 0.0 , 60.0
2 , 1438561.0 , 5.0 , 0.0 , 9.0 , 0.0 , 61.0
2 , 1440000.0 , 5.0 , 0.0 , 8.0 , 0.0 , 62.0
